fecha,presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana
2014-01-09,983.5359,,992.24,4.4172,79.4578,61.13000000000001,96.9,12.59,3.3942,0.32,6.08322209,2.2931,5.5784,0.6,8.94152869,3.3137,-2.8211,-1.2585,204.0423,144.0,2014.0,9.0,invierno,enero,SO,7.51
2014-01-10,988.1342,981.44,994.9078206250686,2.7621,69.7978,58.3,82.0,5.4904,2.472,,6.23,1.26,4.7003,0.68,10.49,2.1692,-1.5534,-1.721,227.9292,144.0,2014.0,10.0,invierno,enero,SO,7.31
2014-01-11,989.6091,986.51,993.39,1.6837,82.6331,66.03,94.2,7.627,2.4442,0.55,7.48,1.4532,4.107,1.32,10.73,2.1466,-1.7538,-1.2643,215.787,144.0,2014.0,11.0,invierno,enero,SO,5.92
2014-01-12,995.5628,992.41,997.9,1.4173,72.7809,56.54,89.4,9.1911,1.8022,0.25,3.91,0.7651,3.3488,0.5,7.81,1.4734,-0.8484,-1.3378,237.6174,144.0,2014.0,12.0,invierno,enero,SO,5.6
2014-01-13,,985.03,992.45,1.917,88.2972,77.9,96.9,5.2631,1.1162,0.27,2.33,0.4683,1.9151,0.64,3.61,0.6769,-0.9894,-0.2715,195.3431,144.0,2014.0,13.0,invierno,enero,S,3.08
2014-01-14,981.8038,979.9,985.0,1.2797,97.4299,96.0,98.7,0.6626,0.7783,0.18,1.03147586,0.3368,1.3972,0.4,3.28,0.5289,0.009,-0.2315,272.2268,144.0,2014.0,14.0,invierno,septiembre,O,5.19
2014-01-15,983.9914,982.34,985.08,0.6775,87.8556,71.0,98.7,8.5618,1.6692,0.23,4.42,1.0007,2.599,0.48,7.05,1.4392,-1.3263,-0.7305,208.8468,144.0,2014.0,15.0,verano,enero,SO,6.22
2014-01-16,978.7325,975.67,982.25,,88.3917,81.7,93.2,3.1664,2.2076,0.39,2.47927029,0.5604,3.4231,0.8,3.93327843,0.9206,-2.1231,0.0308,179.1678,144.0,2014.0,16.0,invierno,enero,S,8.66
2014-01-17,978.084,976.65,980.38,0.9886,83.9174,72.1,94.5,5.1625,1.9736,0.33,4.39,0.8514,2.9851,0.68,6.45,1.1097,-1.7547,-0.2735,188.8578,144.0,2014.0,17.0,invierno,enero,S,8.51
2014-01-18,979.4482,977.63,980.86,1.1018,88.3542,71.3,95.9,7.2034,6.72336,0.792,12.420000000000002,90.63,2.8358,0.44,5.13,59.605,-1.6518,0.1158,175.9896,144.0,2014.0,18.0,verano,diciembre,S,3.71
2014-01-19,976.5302,975.76,977.58,0.4418,99.2465,95.7,,0.7865,1.72,0.17,4.75,1.4001,2.5262,0.36,5.85,1.7783,1.1709,0.8139,34.8022,144.0,2014.0,19.0,verano,octubre,NE,1.27
2014-01-20,978.3763,975.99,981.47,1.7505,99.9174,99.5,100.0,0.1297,3.1995,1.37,4.72,0.7002,4.453,1.84,,0.9837,2.7173,1.6436,31.1684,144.0,2014.0,20.0,invierno,abril,NE,-0.9
2014-01-21,984.1192,981.43,986.42,1.547,97.4118,93.8,99.6,2.0709,1.2943,0.29,2.42,0.5007,1.8524,0.6,3.57,0.6757,1.0492,0.7271,34.7216,144.0,2014.0,21.0,invierno,enero,NE,-0.94
2014-01-22,987.7569,986.06,990.49,1.3768,97.0021,93.9,99.5,2.0941,8.8416,2.0160000000000005,13.14,0.7333,3.1334,0.72,4.65,0.8584,2.0678,1.286,31.8785,,2014.0,22.0,verano,octubre,NE,-1.05
2014-01-23,989.4953,985.57,991.57,1.6972,93.90690000000001,90.3,97.5,1.7809,1.892,0.2,3.58,0.905,2.4562,,4.33,,1.5206,0.9525,32.0627,144.0,2014.0,23.0,invierno,enero,NE,-1.24
2014-01-24,988.7223,984.55,993.93,3.3591,95.8688,92.5,98.7,,2.5065,0.19,4.14,1.0191,3.5017,0.4,5.45,1.3827,2.1334,1.2425,,144.0,2014.0,24.0,invierno,agosto,NE,-5.66
2014-01-25,993.223,984.48,995.7,2.6961,91.5549,87.3,96.7,3.2697,2.5879,0.97,4.07,0.6849,3.6843,1.68,5.33,0.8238,1.2303,1.4387,49.465,144.0,,25.0,invierno,enero,NE,-3.21
2014-01-26,980.942,972.65,984.45,3.0234,90.53609999999999,85.4,95.2,2.611,7.074000000000001,0.972,15.588,99.49,2.824,0.48,6.09,59.42,0.6927,0.3165,24.5522,144.0,2014.0,26.0,verano,septiembre,NE,4.63
2014-01-27,971.3433,967.29,975.08,2.3913,89.14439999999999,70.8,97.0,6.3506,1.9137,0.4,8.987811246249976,0.9635,2.9765,0.8,6.35,1.3101,-1.6817,-0.4382,194.6059,,,27.0,invierno,enero,S,3.05
2014-01-28,976.4178,975.04,977.75,0.7587,87.8264,76.0,95.0,5.7437,6.086880000000001,0.648,8.321400432,0.7887,2.5442,0.48,3.06335903,0.9735,-0.5285,0.207,158.6119,144.0,2014.0,28.0,verano,marzo,S,-1.53
2014-01-29,978.5856,976.91,981.68,1.4126,90.6181,87.2,94.9,2.6304,3.1631,1.26,4.63,0.7462,4.3333,1.96,,0.9095,2.5281,1.7415,34.5612,144.0,2014.0,29.0,invierno,enero,NE,2.92
2014-01-30,982.9751,981.4,984.0,0.7516,77.2785,61.93,89.1,8.1055,1.8336,0.43,3.4,0.7588,2.986,0.8,10.11629570364181,1.265,-0.9949,0.4007,158.0622,144.0,2014.0,30.0,invierno,enero,S,4.18
2014-01-31,982.7672,981.77,984.36,0.6419,84.0656,68.34,93.5,6.6055,4.1742,0.684,12.528,81.16,1.8233,0.46,4.93,53.115,-0.0268,0.1047,104.3289,144.0,2014.0,31.0,verano,mayo,E,8.77
2014-02-01,978.994,976.65,981.78,1.4777,80.1303,63.39,91.4,8.9651,2.2822,0.41,4.58,0.9604,3.5758,0.84,7.57,1.4481,-2.1016,0.0429,178.8297,144.0,2014.0,32.0,invierno,febrero,S,4.22
2014-02-02,987.0142,981.35,,3.4852,95.3222,,98.7,2.9729,3.12012,0.684,7.668,39.79,1.4299,0.48,3.06,27.03,-0.7265,-0.1353,190.5529,144.0,2014.0,33.0,verano,noviembre,S,3.33
2014-02-03,988.0833,983.73,992.37,3.2589,92.8549,81.0,100.0,7.658,,0.6120000000000001,15.48,1.0315,2.5233,0.36,6.55,1.6579,-1.2235,0.2233,169.6569,144.0,2014.0,34.0,verano,octubre,S,5.15
2014-02-04,984.8062,983.34,986.06,,79.6458,68.54,88.8,6.522,2.44,1.08,4.16,0.5561,3.7422,1.8,6.21,0.8352,-2.3432,,178.7862,144.0,2014.0,35.0,invierno,febrero,S,5.04
2014-02-05,977.2757,974.35,983.15,2.6309,79.053,65.26,89.9,8.4389,2.8195,0.75,4.93,0.9622,4.2476,1.32,7.01,1.3094,-2.7138,0.2007,175.7699,144.0,2014.0,36.0,invierno,febrero,S,9.22
2014-02-06,,975.6,982.32,1.6574,73.0815,56.09,84.8,7.8375,3.6406,0.37,9.44,1.8863,5.3007,0.88,12.93,2.6263,-3.2438,-1.3899,203.1941,144.0,2014.0,37.0,invierno,febrero,SO,13.39
2014-02-07,972.1305,968.88,978.16,2.6044,56.8173,46.8,70.7,,4.8838,1.1,12.63,2.8182,7.8067,2.76,18.78,4.1884,-4.3573,-1.7917,202.3517,144.0,2014.0,38.0,invierno,febrero,S,8.66
2014-02-08,973.0961,967.84,978.56,4.0827,67.6483,52.04,81.4,8.633,14.41944,4.572,26.568,1.5178,5.9502,2.16,14.914232458552124,2.3291,-3.8428,-0.581,188.5969,144.0,2014.0,,verano,junio,S,8.12
2014-02-09,971.2,967.9,975.15,2.05,67.5165,51.88,83.7,8.4113,4.7658,1.16,9.35,1.7048,7.4565,2.08,14.22,2.6428,-4.1202,-2.2497,208.6349,144.0,2014.0,40.0,invierno,febrero,SO,8.25
2014-02-10,972.4695,969.15,975.95,2.5855,67.9161,42.26,91.0,16.974,2.3487,0.64,,1.0715,3.6667,1.52,8.33,1.6189,-2.1626,-0.2027,185.3554,,2014.0,41.0,invierno,julio,S,6.74
2014-02-13,,965.31,977.03,3.7503,73.6144,58.3,90.5,8.2807,4.1844,1.28,3.1119814723064603,1.5273,6.5736,2.52,6.69216567,1.9411,-3.807,-0.9215,193.607,144.0,2014.0,44.0,invierno,febrero,S,7.7
2014-02-14,980.4106,972.53,984.19,2.9543,66.5081,51.58,82.7,8.6321,12.94308,4.5,26.604,1.3711,5.8053,2.7,9.51,1.7753,-3.0422,-1.3675,204.2041,144.0,2014.0,45.0,verano,enero,SO,11.43
2014-02-15,975.889,973.62,979.35,1.4685,63.5784,49.28,82.5,11.1158,3.9626,0.91,7.0,1.2263,6.2511,1.86,,1.8825,-3.7811,-0.7081,190.6075,144.0,2014.0,46.0,invierno,febrero,S,8.53
2014-02-16,982.5996,978.95,986.64,2.3452,75.5542,,89.2,7.4457,4.5866,1.1,5.78496401,2.0388,7.3494,2.04,9.00366579,2.9333,-3.6928,-2.5522,214.6496,144.0,2014.0,47.0,invierno,junio,SO,9.78
2014-02-17,988.9306,986.66,992.08,1.5906,78.0729,51.5,96.6,14.9799,8.99136,1.4400000000000002,23.040000000000003,1.717,3.7455,,9.17,2.3809,-2.0523,-1.2029,210.3749,144.0,2014.0,48.0,verano,febrero,SO,9.01
2014-02-18,989.663,985.56,992.62,2.618,81.0279,58.62,96.4,12.1608,1.3212,0.32,3.37,0.6523,2.2114,0.68,5.37,0.9142,-1.2198,-0.1805,188.4147,144.0,2014.0,49.0,invierno,febrero,S,9.98
2014-02-19,986.186,984.88,988.33,1.0441,75.2278,62.79,87.3,6.3059,2.1283,0.29,8.553771420400787,1.3893,3.6197,0.6,8.89,2.0338,-1.4418,-1.2066,219.9246,144.0,2014.0,50.0,invierno,enero,SO,10.45
2014-02-21,981.1401,979.22,985.7,,78.7091,65.94,91.5,6.7233,10.65636,1.26,11.495026351551854,1.75,4.506,0.72,7.95976251,2.4391,-2.4805,-1.2037,205.8857,144.0,2014.0,52.0,verano,mayo,SO,8.59
2014-02-22,,985.82,993.67,2.0619,74.0935,51.88,100.0,14.6486,2.8206,0.56,8.72,1.9292,4.4246,1.2,14.17,2.829,-2.316,-1.1057,205.5216,144.0,2014.0,53.0,invierno,febrero,SO,9.82
2014-02-23,995.8353,993.74,997.39,0.9404,73.6094,52.32,92.3,13.5579,1.937,0.22,6.52,1.605,3.0506,0.6,8.93,2.2204,-1.776,-0.4165,193.1973,144.0,2014.0,54.0,invierno,febrero,S,14.3
2014-02-24,992.1099,989.37,995.77,2.2277,64.4614,35.28,96.5,20.664,1.9594,0.23,10.097952900095418,1.136,3.1863,0.4,7.17,1.7471,-1.8157,-0.0186,180.5876,144.0,2014.0,55.0,invierno,febrero,S,14.03
2014-02-25,987.5483,985.78,989.58,1.0936,62.5394,35.26,86.2,15.4259,7.773840000000001,1.1880000000000002,22.428,1.4511,3.3906,0.72,8.85,1.9857,,-0.7243,200.9547,144.0,2014.0,56.0,verano,agosto,S,14.47
2014-02-26,989.3497,987.48,991.56,1.1132,67.1558,40.67,80.1,11.0143,3.996,0.396,6.017356764,0.5158,1.9485,0.28,2.7588872400000004,0.8846,-0.5721,,199.9433,144.0,2014.0,57.0,verano,febrero,S,9.75
2014-02-27,989.435,984.21,992.32,2.7271,78.9669,61.17,89.2,8.2103,1.7225,0.25,4.78,1.2899,2.7578,0.48,6.89,1.8169,-1.4621,-0.2532,189.8268,144.0,2014.0,58.0,invierno,febrero,S,7.52
2014-02-28,979.246,976.72,984.1,2.2548,75.9109,57.75,90.2,10.5917,1.8829,0.2,5.17,1.2603,2.8826,0.44,7.93,1.7601,-1.6672,-0.5598,198.5591,144.0,,59.0,invierno,marzo,S,12.09
2014-03-01,975.9073,974.5,977.28,0.9751,72.8424,39.01,94.6,18.01,1.4632,0.18,2.85209289,1.0418,2.4333,0.4,4.40552039,1.6244,-1.2481,0.2314,169.4943,144.0,2014.0,60.0,primavera,marzo,S,8.95
2014-03-02,976.8696,974.25,978.83,1.2505,79.4264,62.56,90.7,8.8838,0.9956,0.14,1.76469364,0.5938,1.7375,0.36,2.70917756,0.913,-0.1392,0.0277,168.7537,144.0,2014.0,61.0,verano,marzo,S,11.61
2014-03-03,969.3042,966.93,974.04,1.8051,75.9683,41.15999999999999,98.2,20.907,1.5615,0.17,7.04,1.593,2.4497,0.44,9.69,2.335,-1.0032,-0.7039,215.0564,144.0,2014.0,62.0,primavera,marzo,SO,7.72
2014-03-04,976.3878,971.36,982.42,3.2277,79.5097,71.6,89.7,4.4073,0.9111,0.16,1.94489123,,1.4892,0.36,2.64082675,0.7665,-0.0707,0.0412,149.7502,144.0,2014.0,63.0,primavera,marzo,SE,9.88
2014-03-05,990.2767,982.55,998.56,4.789,,59.099999999999994,98.1,12.4542,1.1722,0.25,2.82102434,0.8246,2.1015,0.48,4.57950427,1.4117,-0.1735,-0.4686,249.6877,144.0,2014.0,64.0,primavera,diciembre,O,10.26
2014-03-06,1002.1792,,1003.8,1.4323,85.61,60.01,97.4,12.2734,1.0063,0.2,3.17,0.671,1.7378,0.4,4.61,1.0223,0.364,0.2445,33.8871,144.0,2014.0,65.0,primavera,marzo,NE,10.48
2014-03-07,1000.3983,998.34,1002.84,1.2879,83.1037,53.78,99.5,17.5803,1.3915,0.13,3.41,0.6786,2.2499,0.34,5.53,0.9903,-0.4033,-0.0472,186.6699,144.0,2014.0,66.0,primavera,marzo,S,11.02
2014-03-08,1005.7219,,1007.48,1.911,81.9524,66.61,95.1,8.4655,1.0845,0.2,2.46684287,0.8264,1.7757,0.44,2.98879451,1.1139,-0.0985,0.3493,105.7538,144.0,2014.0,67.0,primavera,junio,E,19.33
2014-03-09,1004.9954,1003.39,1006.74,1.0534,73.9136,34.89,99.2,25.6407,1.084,0.22,1.73362509,0.5464,1.8394,0.48,2.58490336,0.7954,-0.6349,0.1842,163.8178,144.0,,68.0,primavera,febrero,S,17.98
2014-03-10,999.2451,996.89,1003.24,1.8597,64.7992,28.54,95.3,21.899,4.743720000000001,0.792,16.668,1.1137,2.1735,0.56,6.36,1.5229,0.0422,0.527,85.4251,144.0,2014.0,69.0,verano,abril,E,12.52
2014-03-11,1003.3102,998.86,1007.09,2.2924,75.4031,51.97,91.5,12.5022,1.7729,0.14,6.04,1.6399,2.7466,0.36,8.41,2.2738,1.0787,0.8077,36.8244,144.0,2014.0,70.0,primavera,enero,NE,13.55
2014-03-12,1006.1923,1004.18,1008.41,1.3385,73.3498,31.679999999999993,99.0,26.3416,1.1922,0.13,3.76,0.8515,1.9629,0.28,5.39,1.2799,0.1385,0.4649,73.4117,144.0,2014.0,71.0,primavera,marzo,E,17.7
2014-03-13,1001.3477,998.79,1004.19,1.6962,62.8631,35.85,92.48607962255193,18.686,0.8823,0.08699194,6.556936848409681,0.4518,1.6856,0.28,2.7588872400000004,,-0.2491,-0.0575,192.999,144.0,,72.0,verano,marzo,S,16.73
2014-03-14,997.3494,990.02,1001.2,3.5885,65.2675,36.39,92.7,,3.85272,0.468,5.70418578,61.82,1.8321,0.28,2.33635496,46.55,-0.5508,0.1854,161.3973,144.0,2014.0,73.0,primavera,abril,S,11.35
2014-03-15,988.2601,985.46,990.23,1.4795,64.663,41.24,87.9,9.9482,9.5256,2.3400000000000003,19.116,96.73,5.7172,1.44,10.77,99.47,-0.3804,-2.3112,,144.0,2014.0,74.0,primavera,junio,O,11.74
2014-03-16,986.5933,983.77,989.83,1.8914,78.2631,66.09,89.5,4.5496,3.3674,1.03,5.71,0.9835,7.0118,2.08,13.17,1.9228,-0.9654,-3.147,252.9461,144.0,2014.0,75.0,primavera,marzo,O,11.77
2014-03-17,990.8143,,992.54,0.9599,67.6494,60.040000000000006,75.3,4.594,1.9806,,2.47927029,0.7865,4.1331,1.12,5.523988190000001,1.5512,-0.5643,-1.6966,251.6012,144.0,2014.0,76.0,verano,marzo,O,12.85
2014-03-18,987.8017,984.48,991.69,2.4195,69.4992,56.53,82.4,6.7484,2.5138,0.37,6.65,1.4636,4.099,,9.15,2.1326,-1.8423,-1.5556,220.1777,144.0,2014.0,77.0,primavera,marzo,SO,13.17
2014-03-19,991.875,985.73,995.35,3.2916,66.6317,55.84,77.6,5.939,3.144,0.73,,0.9459,6.061,1.64,10.21,1.6056,-1.752,-2.388,233.7344,144.0,2014.0,78.0,primavera,diciembre,SO,20.52
2014-03-20,990.3983,984.78,997.0406311638482,3.608,46.6265,,83.1,17.4491,3.6486,0.66,6.12,1.2352,5.4782,1.56,9.69,1.6437,-3.4513,-0.2815,184.6636,144.0,2014.0,79.0,otoño,noviembre,S,19.92
2014-03-21,982.6692,979.96,984.97,1.5063,47.9029,36.16,78.3,9.2391,4.9416,0.7,12.21,3.4911,7.7055,1.46,18.13,5.2174,-4.1114,-2.3344,209.5877,144.0,2014.0,80.0,otoño,marzo,SO,11.57
2014-03-22,978.9374,976.47,984.01,2.1338,78.8364,67.36,91.4,6.6667,2.4794,0.48,6.87,1.5567,3.8163,0.96,11.03,2.2698,-1.8353,-0.8983,206.0781,144.0,2014.0,81.0,primavera,marzo,SO,8.5
2014-03-23,979.3338,977.46,981.37,0.9299,72.2712,58.2,84.2,7.7946,1.2592,0.31,3.25,0.6283,2.1495,0.48,4.85,,-0.1158,-0.7354,261.0529,144.0,2014.0,82.0,otoño,marzo,O,8.69
2014-03-24,983.9062,981.01,985.69,1.4305,77.1523,46.75,95.8058280787077,11.5278,1.431,0.27,1.90760897,0.6919,2.6486,0.64,3.08821387,1.1537,-0.2969,-1.03,253.9178,144.0,2014.0,83.0,primavera,marzo,O,7.68
2014-03-25,984.1702,982.62,985.74,0.8932,80.7,54.9,95.2,13.4642,1.3121,0.26,4.94,0.7964,2.1544,0.56,6.63,1.1513,-0.2079,-0.0803,201.129,144.0,2014.0,84.0,primavera,marzo,S,10.29
2014-03-26,987.6263,984.64,989.95,1.6368,73.1031,42.09,97.6,21.7104,2.3828,0.33,5.71,1.6179,4.1292,0.76,10.09,2.7042,0.2369,1.732,82.2124,144.0,2014.0,85.0,otoño,marzo,E,12.61
2014-03-27,988.4392,986.66,989.7,0.9775,63.9574,45.97,83.1,11.5443,4.0932,0.96,,1.3619,6.3543,2.76,7.18926247,2.1507,2.7311,2.4075,41.3974,144.0,2014.0,86.0,primavera,marzo,NE,7.36
2014-03-28,993.159,989.71,995.87,1.7532,84.935599999999,67.18,94.3,6.4318,2.5081,0.23,4.49,,3.5055,0.52,,1.5302,2.1438,1.0824,26.7892,144.0,2014.0,87.0,primavera,marzo,NE,15.67
2014-03-29,995.4552,993.25,997.6,1.475,80.1496,54.45,98.8,16.9498,6.61572,0.7200000000000001,18.576,1.4173,2.9636,0.52,7.95,1.9298,0.8814,1.0615,50.2954,144.0,2014.0,88.0,primavera,septiembre,NE,19.6
2014-03-30,990.643,988.36,993.28,1.6682,72.9338,38.75,99.1,23.4908,1.3248,0.17,4.84,1.0545,2.1724,0.4,7.63,1.4604,0.0983,0.3855,75.6948,144.0,2014.0,89.0,primavera,julio,E,17.43
2014-03-31,987.7712,986.66,990.7477989045144,0.5795,69.9704,46.27,88.9,13.6648,2.63808,0.5760000000000001,12.096,45.81,,0.32,4.8,39.04,-0.0854,0.108,128.3377,144.0,,90.0,primavera,mayo,SE,19.01
2014-04-01,986.2028,984.61,987.68,1.1147,69.2804,38.37,94.7,18.5963,1.3712,0.19,4.28,0.9958,2.2211,0.36,5.8,1.3524,0.1132,0.5498,78.3651,144.0,2014.0,91.0,otoño,abril,E,21.79
2014-04-02,982.26,979.54,986.1467670555654,2.2501,59.5044,32.75,85.1,18.0312,1.5571,0.17,4.17,0.9908,2.5942,0.44,6.32,1.5466,-0.7346,-0.0232,181.8103,144.0,2014.0,92.0,otoño,abril,S,22.85
2014-04-03,978.859,977.96,980.36,0.5914,59.4502,34.58,86.0,17.0027,1.2124,0.13,3.57,0.707,2.33,0.44,5.92,1.2852,-0.1756,-0.1925,227.6351,144.0,2014.0,93.0,primavera,abril,SO,16.2
2014-04-04,982.3479,980.38,984.68,1.3453,75.4183,64.04,83.2,4.2235,7.4574,0.5760000000000001,18.396,155.17000000000002,3.0147,0.4,6.65,104.175,1.5282,0.9318,31.3727,144.0,2014.0,94.0,primavera,octubre,NE,15.7
2014-04-05,987.131,984.4,990.54,1.7958,78.8821,63.3,89.9,8.3202,1.3579,0.16,4.11,0.9517,2.0816,0.4,5.48,1.232,1.0974,0.4793,23.5955,144.0,,95.0,primavera,abril,NE,18.67
2014-04-06,991.201,990.2,992.31,0.5941,67.6858,41.07,93.0,18.6247,4.5126,0.684,11.088,0.7013,2.3634,0.52,7.798076897250128,1.4588,-0.1623,-0.6065,255.0162,144.0,2014.0,96.0,primavera,agosto,O,21.44
2014-04-07,989.7513,985.13,992.38,2.5458,64.8967,47.1,86.9,12.6244,1.6476,0.34,4.18,0.8795,2.7544,0.76,6.24,1.2099,-1.3781,-0.0846,183.5126,144.0,2014.0,97.0,primavera,abril,S,18.24
2014-04-08,987.0324,983.26,992.84,3.1809,58.1615,37.76,83.1,9.4658,3.2399,0.96,4.87776235,1.5899,5.9182,1.76,7.81063347,2.8797,-1.6073,-2.4191,236.3998,144.0,2014.0,98.0,otoño,abril,SO,10.74
2014-04-09,994.3257,992.93,995.96,0.8716,62.8723,51.739999999999995,78.1,7.1802,10.2924,,16.632,0.7467,5.7918,2.04,9.53,1.3427,-0.59,-2.7705,257.9784,144.0,2014.0,99.0,primavera,agosto,O,11.75
2014-04-10,993.5949,992.32,996.5668227349436,0.6785,84.8024,67.73,96.3,8.4869,1.6983,0.29,3.25,0.7127,3.3575,0.56,6.33,1.5068,0.0892,-1.295,,144.0,2014.0,100.0,primavera,abril,O,14.05
2014-04-11,992.1678,990.47,994.12,0.9073,81.3068,58.32,100.0,13.0586,1.3132,0.27,3.04,0.4711,2.0769,0.64,4.4,0.72,-0.5606,0.0508,174.8253,144.0,2014.0,101.0,primavera,abril,S,15.39
2014-04-12,990.2311,988.03,992.16,1.5012,,,93.8,,1.2161,0.21,5.027745472120088,0.6043,2.0135,0.44,4.08,0.8563,0.3091,0.3085,44.9469,144.0,2014.0,102.0,primavera,abril,NE,14.52
2014-04-13,989.6699,988.36,991.21,0.8219,62.1604,49.13,80.7,8.7636,1.9832,0.82,2.47305658,0.6357,3.6789,1.32,5.01446397,1.4009,-0.37,-1.8642,258.7728,144.0,2014.0,103.0,primavera,abril,O,11.62
2014-04-14,986.3617,983.91,990.23,1.8857,73.4942,46.92,89.2,11.0792,2.551,0.46,5.05,0.9769,5.4304,1.08,12.45,2.3119,-0.3787,-2.3578,260.8743,144.0,2014.0,104.0,primavera,abril,O,7.83
2014-04-15,994.4229,990.1,999.11,2.6274,74.6232,57.38999999999999,89.5,12.121,2.6724,1.07,4.3,0.6487,5.1691,1.68,8.37,1.2004,-0.2168,-2.5738,265.1848,144.0,2014.0,105.0,primavera,abril,O,10.25
2014-04-16,1002.4419,999.19,1004.06,1.2356,67.1001,31.21,89.5,19.3718,2.1028,0.33,4.91,1.3001,3.4991,0.6,7.53,1.9452,0.8647,0.981,48.6081,144.0,2014.0,106.0,primavera,abril,NE,14.07
2014-04-17,995.3473,985.12,1002.75,5.8325,56.0298,31.46,92.6,22.8599,2.2961,0.4,5.18,1.3373,3.6494,0.72,8.69,2.1514,-2.0321,-0.4921,193.6121,144.0,2014.0,107.0,primavera,abril,S,10.43
2014-04-18,984.5772,981.9,988.26,1.6432,83.5793,46.90999999999999,95.2,11.6157,1.4331,0.2,3.53,0.6836,2.6559,0.56,7.35,1.3476,-0.3945,-0.7005,240.6159,144.0,2014.0,108.0,primavera,abril,SO,15.77
2014-04-19,988.8917,985.55,991.72,1.8731,90.3672,69.63,99.2,9.5765,6.63696,0.648,11.363632848000002,114.74,2.9362,0.27340324,10.649236228280216,85.17,1.1005,0.818,36.622,144.0,2014.0,109.0,primavera,junio,NE,18.35
2014-04-20,982.9925,981.08,985.49,1.0434,70.9654,46.91,91.9,13.7838,3.4281,0.17,6.91,1.9148,5.4464,0.36,10.61,2.6926,1.5204,2.2196,55.5891,144.0,2014.0,110.0,primavera,marzo,NE,15.66
2014-04-21,979.5032,,981.74,0.9152,78.5585,55.06,99.2,17.8179,7.18344,0.6120000000000001,13.913739432,166.1,3.3709,0.4,6.145359190000001,138.54999999999998,-0.6398,1.2771,116.6093,144.0,2014.0,111.0,primavera,marzo,SE,18.96
2014-04-22,985.0186,980.48,993.0402847746936,2.7748,71.0733,45.23,93.2,15.4676,,0.21,4.42,1.191,2.8489,0.42,7.28,1.831,-0.9939,-0.9056,222.3384,144.0,2014.0,112.0,primavera,septiembre,SO,20.02
2014-04-23,992.4969,990.16,993.66,0.9095,69.6828,43.84,95.4,17.3637,5.19768,0.792,15.48,93.79,2.5131,0.48,6.56,74.845,0.5699,0.3284,29.9571,144.0,2014.0,113.0,primavera,diciembre,NE,17.94
2014-04-24,992.756,990.57,994.42,1.2541,82.5337,68.12,95.3,7.7851,2.5465,0.26,6.06,1.7867,3.7235,0.56,7.49,2.3081,1.7118,1.241,35.9415,144.0,2014.0,114.0,primavera,abril,NE,21.46
2014-04-25,987.2624,984.82,990.54,1.714,76.7497,49.19,98.7,17.5579,2.6985,0.73,5.15,1.0427,4.0803,1.26,8.05,1.6504,2.0486,1.4725,35.7091,144.0,2014.0,115.0,primavera,abril,NE,20.87
2014-04-26,983.8672,980.87,986.04,1.8722,72.7869,53.04,95.7,14.5179,5.52636,0.792,15.732,108.75,2.5154,0.44,6.32,78.66499999999999,0.4472,0.682,56.7487,144.0,2014.0,116.0,primavera,julio,NE,19.84
2014-04-27,979.9775,978.44,982.13,0.9999,86.6183,55.78,95.7,11.3544,1.452,0.22,6.01,1.172,2.5454,0.52,8.21,1.7201,-0.2798,-0.2644,223.3728,144.0,2014.0,117.0,primavera,diciembre,SO,15.79
2014-04-28,983.0274,981.51,984.93,0.9227,91.0,82.1,97.7,4.7945,1.675,0.38,4.4,1.1029,2.711,0.88,6.17,1.3348,0.8959,0.4459,26.4586,144.0,2014.0,118.0,primavera,junio,NE,20.0
2014-04-29,984.6822,983.22,986.02,0.8242,76.2468,45.55,98.8,19.295,1.2186,0.16,3.03,0.738,2.061,0.36,4.8,1.1421,0.2904,0.5231,60.9617,144.0,2014.0,119.0,primavera,abril,NE,20.48
2014-04-30,983.2212,981.92,984.2,0.6656,66.4882,38.45,98.01898387107629,21.7023,1.6469,0.18,,1.1734,2.6421,0.36,4.17561312,1.8274,0.7352,0.6981,43.5209,144.0,2014.0,120.0,primavera,septiembre,NE,17.55
2014-05-01,983.998,983.45,984.91,0.3602,,65.25,95.9,7.7663,1.0676,0.24,3.72,0.6521,1.7892,0.52,7.964590440442773,1.0021,0.134,0.0809,31.1095,144.0,2014.0,121.0,primavera,mayo,NE,10.81
2014-05-02,988.3263,983.84,993.91,3.5091,94.7549,89.4,96.9,2.0448,3.5334,0.28,9.464820462670152,1.7441,5.2055,0.64,9.63,2.3989,3.0151,1.6041,28.0139,144.0,2014.0,122.0,primavera,mayo,NE,10.82
2014-05-03,995.1645,993.57,996.74,0.7587,69.2547,44.71,91.2,17.0711,3.0611,0.24,3.81521794,1.5788,4.7885,0.54,6.17021403,2.3284,2.3885,1.2255,27.1624,144.0,,123.0,otoño,enero,NE,12.18
2014-05-04,995.6599,994.19,996.97,0.9143,70.744,,93.5,14.5299,1.6276,0.13,3.69094374,1.3316,2.9838,0.28,5.02689139,2.1333,0.8715,0.2904,18.4307,144.0,2014.0,124.0,otoño,mayo,N,15.77
